,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Mileage_bin
2517,28423,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,190000.0,4,Automatic,Front,04-May,Left wheel,White,4,"(159000.0, 250000.0]"
2520,21000,2265,HONDA,Fred,2019,Minivan,Yes,Petrol,1.5,6800.0,4,Automatic,Front,04-May,Right-hand drive,Grey,2,"(-0.001, 60000.0]"
2521,15681,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2.0,263886.0,4,Automatic,Front,04-May,Left wheel,Silver,4,"(250000.0, 438886.75]"
2522,35005,1091,HYUNDAI,H1,2016,Minivan,Yes,Diesel,2.5,113293.0,4,Automatic,Front,04-May,Left wheel,White,4,"(111111.0, 159000.0]"
2523,10381,687,CHEVROLET,Lacetti,2010,Sedan,Yes,Petrol,1.6,122590.0,4,Automatic,Front,04-May,Left wheel,White,4,"(111111.0, 159000.0]"
2525,12544,0,FORD,Transit,1995,Goods wagon,No,Diesel,2.5,207888.0,4,Manual,Rear,04-May,Left wheel,White,0,"(159000.0, 250000.0]"
2526,21326,0,KIA,Optima,2012,Sedan,No,Petrol,2.0,166400.0,6,Automatic,Front,04-May,Left wheel,White,6,"(159000.0, 250000.0]"
2527,9408,1268,TOYOTA,Aqua,2012,Hatchback,No,Hybrid,1.5,120000.0,4,Variator,Front,04-May,Right-hand drive,Silver,2,"(111111.0, 159000.0]"
2528,6272,1360,LEXUS,GX 470,2013,Jeep,Yes,Petrol,3.7,202651.0,8,Automatic,4x4,04-May,Left wheel,Black,0,"(159000.0, 250000.0]"
2529,470,382,FORD,Fusion,2015,Sedan,Yes,Hybrid,2.0,367720.0,4,Automatic,Front,04-May,Left wheel,White,0,"(250000.0, 438886.75]"
2530,3763,584,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.8,110685.0,4,Automatic,Front,04-May,Left wheel,White,12,"(60000.0, 111111.0]"
2531,10976,528,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.6,75000.0,4,Automatic,Front,04-May,Left wheel,Silver,4,"(60000.0, 111111.0]"
2532,31220,696,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,2.2,256000.0,4,Automatic,Front,04-May,Left wheel,Black,4,"(250000.0, 438886.75]"
2533,23521,0,TOYOTA,RAV 4,2011,Jeep,No,Petrol,2.5,144000.0,4,Automatic,Front,04-May,Left wheel,Black,6,"(111111.0, 159000.0]"
2534,58338,631,HYUNDAI,Tucson,2017,Jeep,Yes,Petrol,1.6,438886.75,4,Automatic,Front,04-May,Left wheel,Black,4,"(250000.0, 438886.75]"
2535,76835,0,MERCEDES-BENZ,CLA 45 AMG,2014,Sedan,Yes,Petrol,2.0,66000.0,4,Tiptronic,4x4,04-May,Left wheel,Black,12,"(60000.0, 111111.0]"
2536,47042,1646,LEXUS,GX 470,2015,Jeep,Yes,Petrol,3.7,106918.0,8,Automatic,4x4,04-May,Left wheel,Black,0,"(60000.0, 111111.0]"
2537,21805,1024,HYUNDAI,H1,2010,Minivan,Yes,Diesel,2.5,58958.0,4,Automatic,Front,04-May,Left wheel,Black,4,"(-0.001, 60000.0]"
2538,941,1811,LEXUS,GX 460,2010,Jeep,Yes,Petrol,3.7,260771.0,8,Automatic,4x4,04-May,Left wheel,Black,0,"(250000.0, 438886.75]"
2539,1500,0,DODGE,Durango,2001,Jeep,No,Petrol,3.7,0.0,8,Automatic,4x4,04-May,Left wheel,Black,7,"(-0.001, 60000.0]"
2540,14113,631,BMW,X5,2014,Jeep,Yes,Diesel,3.0,438886.75,6,Automatic,4x4,04-May,Left wheel,Black,0,"(250000.0, 438886.75]"
2541,13799,0,DODGE,Caliber,2010,Universal,No,Petrol,2.0,63000.0,4,Automatic,Front,04-May,Left wheel,Black,6,"(60000.0, 111111.0]"
2542,20814,919,HYUNDAI,Grandeur,2012,Sedan,Yes,Petrol,3.0,215833.0,4,Automatic,Front,04-May,Left wheel,Black,4,"(159000.0, 250000.0]"
2543,9408,0,HONDA,FIT,2007,Hatchback,No,Petrol,1.5,180000.0,4,Variator,Front,04-May,Right-hand drive,Blue,4,"(159000.0, 250000.0]"
2544,10663,0,NISSAN,Serena,2005,Minivan,Yes,Petrol,2.0,117000.0,4,Automatic,Front,04-May,Right-hand drive,Black,12,"(111111.0, 159000.0]"
2545,20385,0,NISSAN,Murano,2005,Jeep,Yes,CNG,3.5,155200.0,6,Automatic,4x4,04-May,Left wheel,Silver,8,"(111111.0, 159000.0]"
2546,9377,631,CHEVROLET,Captiva,2008,Jeep,Yes,Diesel,2.0,438886.75,4,Automatic,Front,04-May,Left wheel,Black,4,"(250000.0, 438886.75]"
2547,30517,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,151854.0,4,Automatic,Front,04-May,Left wheel,Grey,4,"(111111.0, 159000.0]"
2548,8500,0,FORD,Transit CL,1992,Microbus,No,Diesel,2.5,2582.0,4,Manual,Rear,02-Mar,Left wheel,Blue,0,"(-0.001, 60000.0]"
2550,52687,1055,MERCEDES-BENZ,ML 350 4 MATIC,2013,Jeep,Yes,Petrol,3.5,78000.0,6,Tiptronic,4x4,04-May,Left wheel,Black,12,"(60000.0, 111111.0]"
2551,13000,0,MERCEDES-BENZ,E 500,2000,Sedan,Yes,Petrol,3.7,168000.0,8,Tiptronic,Rear,04-May,Left wheel,Black,12,"(159000.0, 250000.0]"
2552,8200,0,HONDA,Cr-v,2002,Jeep,No,CNG,2.0,69000.0,4,Automatic,4x4,04-May,Right-hand drive,Silver,6,"(60000.0, 111111.0]"
2553,28789,694,CHEVROLET,Captiva,2014,Jeep,Yes,Diesel,2.2,93576.0,4,Automatic,Front,04-May,Left wheel,Silver,4,"(60000.0, 111111.0]"
2554,188,631,FORD,Escape,2008,Sedan,Yes,Hybrid,0.4999999999999998,438886.75,4,Automatic,Front,04-May,Left wheel,Black,0,"(250000.0, 438886.75]"
2555,94,441,HYUNDAI,Sonata,2015,Sedan,Yes,Hybrid,2.4,261928.0,4,Automatic,Front,04-May,Left wheel,Black,0,"(250000.0, 438886.75]"
2556,11917,742,OPEL,Astra,2008,Goods wagon,No,Diesel,1.3,149000.0,4,Manual,Front,04-May,Left wheel,Black,12,"(111111.0, 159000.0]"
2557,549,690,CHEVROLET,Malibu,2016,Sedan,Yes,Petrol,1.5,229003.0,4,Automatic,Front,04-May,Left wheel,Black,12,"(159000.0, 250000.0]"
2558,12231,425,KIA,Picanto,2015,Sedan,Yes,Petrol,1.0,39625.0,3,Automatic,Front,04-May,Left wheel,Beige,4,"(-0.001, 60000.0]"
2559,8311,631,BMW,523,2001,Sedan,No,Petrol,2.3,438886.75,6,Manual,Rear,04-May,Left wheel,Black,12,"(250000.0, 438886.75]"
2560,57607,784,TOYOTA,Aqua,2017,Hatchback,Yes,Petrol,1.5,15000.0,4,Automatic,Front,04-May,Left wheel,Black,4,"(-0.001, 60000.0]"
2561,13799,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2.0,30258.0,4,Automatic,Front,04-May,Left wheel,Silver,4,"(-0.001, 60000.0]"
2562,25089,642,VOLKSWAGEN,Tiguan,2012,Jeep,Yes,Petrol,2.0,90000.0,4,Tiptronic,Front,04-May,Left wheel,Silver,8,"(60000.0, 111111.0]"
2563,392,585,HYUNDAI,Elantra,2013,Sedan,Yes,Petrol,1.8,353774.0,4,Automatic,Front,04-May,Left wheel,White,12,"(250000.0, 438886.75]"
2564,6272,0,MAZDA,MPV,2001,Minivan,No,Petrol,2.5,138974.0,6,Automatic,4x4,04-May,Right-hand drive,Black,0,"(111111.0, 159000.0]"
2566,29793,0,BMW,320 i,2013,Sedan,Yes,Petrol,2.0,161000.0,4,Tiptronic,Rear,04-May,Left wheel,Black,8,"(159000.0, 250000.0]"
2567,31988,1211,MERCEDES-BENZ,Vito,2010,Minivan,Yes,Diesel,3.0,240000.0,6,Automatic,Rear,04-May,Left wheel,Black,2,"(159000.0, 250000.0]"
2568,549,810,HYUNDAI,Elantra,2016,Sedan,Yes,Petrol,1.8,73674.0,4,Automatic,Front,04-May,Left wheel,Silver,12,"(60000.0, 111111.0]"
2569,48575,891,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2.0,121639.0,4,Automatic,Front,04-May,Left wheel,Silver,4,"(111111.0, 159000.0]"
2570,157,1058,MERCEDES-BENZ,ML 350,2012,Jeep,Yes,Petrol,3.5,245762.0,6,Automatic,4x4,04-May,Left wheel,Black,12,"(159000.0, 250000.0]"
2571,10036,631,MERCEDES-BENZ,CLK 320,2004,Coupe,Yes,Petrol,3.2,438886.75,6,Tiptronic,Rear,02-Mar,Left wheel,Black,0,"(250000.0, 438886.75]"
2572,4704,0,OPEL,Corsa,1998,Hatchback,No,Petrol,1.4,0.0,4,Manual,Front,04-May,Left wheel,Carnelian red,3,"(-0.001, 60000.0]"
2573,17719,1202,HYUNDAI,Sonata,2017,Sedan,No,Petrol,2.4,0.0,4,Automatic,Front,04-May,Left wheel,Grey,0,"(-0.001, 60000.0]"
2574,15681,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2.0,219432.0,4,Automatic,Front,04-May,Left wheel,Silver,4,"(159000.0, 250000.0]"
2575,18814,0,TOYOTA,RAV 4,2007,Jeep,No,Petrol,3.5,260000.0,6,Automatic,4x4,04-May,Left wheel,Grey,8,"(250000.0, 438886.75]"
2576,21500,831,HONDA,Cr-v,2011,Jeep,Yes,Petrol,2.4,116000.0,4,Automatic,4x4,04-May,Left wheel,Brown,12,"(111111.0, 159000.0]"
2580,35,0,TOYOTA,Prius,2008,Hatchback,No,Hybrid,1.5,0.0,4,Automatic,Front,04-May,Left wheel,White,6,"(-0.001, 60000.0]"
2581,12544,878,HONDA,Civic,2009,Sedan,Yes,Petrol,1.8,75000.0,4,Automatic,Front,04-May,Left wheel,White,12,"(60000.0, 111111.0]"
2582,14113,0,CHEVROLET,Cruze,2014,Sedan,No,Petrol,1.8,130000.0,6,Tiptronic,Front,04-May,Left wheel,Blue,6,"(111111.0, 159000.0]"
2583,28225,0,BMW,535,2012,Sedan,Yes,Petrol,3.0,104000.0,6,Tiptronic,Rear,04-May,Left wheel,Grey,12,"(60000.0, 111111.0]"
2584,15053,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2.0,438886.75,4,Automatic,Front,04-May,Left wheel,Silver,4,"(250000.0, 438886.75]"
2585,20071,631,TOYOTA,Camry,2012,Sedan,No,Petrol,2.5,438886.75,4,Tiptronic,Front,04-May,Left wheel,Black,6,"(250000.0, 438886.75]"
2586,17249,0,FORD,Escape 3.0,2010,Jeep,No,Petrol,3.0,166635.0,6,Automatic,4x4,04-May,Left wheel,Black,6,"(159000.0, 250000.0]"
2587,24239,502,HONDA,FIT,2013,Hatchback,Yes,Petrol,1.5,20100.0,4,Automatic,Front,04-May,Left wheel,Blue,4,"(-0.001, 60000.0]"
2588,5645,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2.0,438886.75,4,Automatic,Front,04-May,Left wheel,Orange,4,"(250000.0, 438886.75]"
2589,13172,779,FORD,Fusion,2013,Sedan,No,Petrol,2.5,208723.0,4,Automatic,Front,04-May,Left wheel,Grey,0,"(159000.0, 250000.0]"
2590,5209,447,HONDA,FIT,2013,Hatchback,Yes,Petrol,1.3,69219.0,4,Automatic,Front,04-May,Left wheel,Silver,4,"(60000.0, 111111.0]"
2591,2979,1203,DODGE,Ramcharger,2011,Sedan,Yes,Petrol,3.6,252253.0,6,Automatic,Rear,04-May,Left wheel,Black,12,"(250000.0, 438886.75]"
2592,17249,2971,MERCEDES-BENZ,C 36 AMG,1995,Sedan,Yes,Petrol,3.6,150000.0,6,Automatic,Rear,04-May,Left wheel,Silver,2,"(111111.0, 159000.0]"
2593,19757,1051,HYUNDAI,Sonata,2016,Sedan,No,Petrol,2.4,83200.0,4,Tiptronic,Front,04-May,Left wheel,Silver,12,"(60000.0, 111111.0]"
2594,28,0,TOYOTA,Prius,2006,Sedan,Yes,Hybrid,1.5,252800.0,4,Automatic,Front,04-May,Left wheel,Silver,6,"(250000.0, 438886.75]"
2595,7527,0,OPEL,Vectra B,2000,Sedan,No,Petrol,1.6,11111.0,4,Automatic,Front,04-May,Left wheel,White,4,"(-0.001, 60000.0]"
2596,41811,831,SSANGYONG,Actyon,2017,Jeep,Yes,Diesel,1.6,92627.0,4,Automatic,Front,04-May,Left wheel,Silver,4,"(60000.0, 111111.0]"
2597,40340,640,SSANGYONG,REXTON,2013,Jeep,Yes,Diesel,2.0,114778.0,4,Automatic,Front,04-May,Left wheel,Black,4,"(111111.0, 159000.0]"
2598,7213,0,FORD,Transit Fff,1991,Microbus,No,Diesel,2.5,111111.0,7,Manual,Rear,04-May,Left wheel,White,1,"(60000.0, 111111.0]"
2599,408,0,LEXUS,LX 570,2010,Jeep,Yes,Petrol,3.7,174000.0,8,Tiptronic,4x4,04-May,Left wheel,White,12,"(159000.0, 250000.0]"
2600,15681,585,TOYOTA,Prius,2013,Sedan,Yes,Hybrid,1.8,0.0,4,Tiptronic,Front,04-May,Left wheel,Grey,8,"(-0.001, 60000.0]"
2603,13485,0,TOYOTA,Prius,2009,Sedan,No,Hybrid,1.5,288000.0,4,Automatic,Front,04-May,Left wheel,Black,4,"(250000.0, 438886.75]"
2604,51166,765,JEEP,Cherokee,2015,Jeep,Yes,Diesel,2.0,135547.0,4,Automatic,Front,04-May,Left wheel,Grey,4,"(111111.0, 159000.0]"
2605,2430,753,GMC,TERRAIN,2012,Jeep,Yes,Petrol,2.4,204048.0,4,Automatic,Front,04-May,Left wheel,Silver,12,"(159000.0, 250000.0]"
2606,8467,1249,SUBARU,Forester,2017,Jeep,Yes,Petrol,2.5,289714.0,4,Automatic,4x4,04-May,Left wheel,Blue,0,"(250000.0, 438886.75]"
2607,24123,642,SSANGYONG,Korando,2012,Jeep,Yes,Diesel,2.0,132356.0,4,Automatic,Front,04-May,Left wheel,Black,4,"(111111.0, 159000.0]"
2608,9408,0,MERCEDES-BENZ,C 180,2000,Sedan,No,CNG,2.0,19000.0,4,Tiptronic,Rear,04-May,Left wheel,Silver,6,"(-0.001, 60000.0]"
2609,16308,631,HYUNDAI,Sonata,2011,Sedan,Yes,Hybrid,2.4,438886.75,4,Tiptronic,Front,04-May,Left wheel,Black,10,"(250000.0, 438886.75]"
2610,4547,614,DAEWOO,Gentra,2009,Sedan,Yes,Petrol,1.2,171138.0,4,Automatic,Front,04-May,Left wheel,Blue,4,"(159000.0, 250000.0]"
2611,25000,1816,MAZDA,CX-5,2014,Jeep,Yes,Diesel,2.2,59000.0,4,Tiptronic,4x4,04-May,Right-hand drive,Red,8,"(-0.001, 60000.0]"
2613,25089,501,TOYOTA,Aqua,2014,Hatchback,Yes,Petrol,1.5,96800.0,4,Automatic,Front,04-May,Left wheel,Black,4,"(60000.0, 111111.0]"
2615,48610,1058,TOYOTA,Highlander,2012,Jeep,Yes,Hybrid,3.5,75000.0,6,Tiptronic,4x4,04-May,Left wheel,White,12,"(60000.0, 111111.0]"
2617,27911,585,HONDA,Civic,2013,Sedan,Yes,Petrol,1.8,90000.0,4,Automatic,Front,04-May,Left wheel,Silver,4,"(60000.0, 111111.0]"
2618,59831,640,HYUNDAI,Genesis,2013,Coupe,Yes,Petrol,2.0,53885.0,4,Automatic,Front,04-May,Left wheel,Black,4,"(-0.001, 60000.0]"
2619,13172,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2.0,358526.0,4,Automatic,Front,04-May,Left wheel,Orange,4,"(250000.0, 438886.75]"
2620,80,0,MITSUBISHI,Pajero IO,2000,Jeep,No,Petrol,1.8,1000.0,4,Automatic,4x4,04-May,Left wheel,White,2,"(-0.001, 60000.0]"
2623,20698,639,HYUNDAI,Sonata,2014,Sedan,Yes,Petrol,2.0,78000.0,4,Automatic,Front,04-May,Left wheel,Red,12,"(60000.0, 111111.0]"
2624,13172,631,HONDA,Cr-v,2005,Jeep,No,Petrol,2.4,438886.75,4,Automatic,4x4,04-May,Left wheel,Black,4,"(250000.0, 438886.75]"
2625,5331,0,MERCEDES-BENZ,C 200,1996,Sedan,No,CNG,2.0,305222.0,4,Manual,Rear,04-May,Left wheel,Black,2,"(250000.0, 438886.75]"
2627,17876,333,FORD,Fusion,2014,Sedan,No,Hybrid,2.0,110200.0,4,Variator,Front,04-May,Left wheel,White,8,"(60000.0, 111111.0]"
2628,25716,640,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,2.0,36458.0,4,Automatic,Front,04-May,Left wheel,White,4,"(-0.001, 60000.0]"
2629,4861,0,OPEL,Vectra,1996,Sedan,No,Petrol,1.8,319000.0,4,Manual,Front,04-May,Left wheel,Golden,2,"(250000.0, 438886.75]"
2630,15681,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2.0,265917.0,4,Automatic,Front,04-May,Left wheel,Silver,4,"(250000.0, 438886.75]"
2632,11447,0,BMW,525,2002,Sedan,Yes,Petrol,2.5,160000.0,4,Tiptronic,Rear,04-May,Left wheel,Silver,10,"(159000.0, 250000.0]"
2633,37320,0,MERCEDES-BENZ,S 350,2006,Sedan,Yes,Petrol,3.5,176000.0,6,Tiptronic,Rear,04-May,Left wheel,Black,8,"(159000.0, 250000.0]"
2634,4077,0,BMW,316,1995,Hatchback,No,Petrol,1.6,250000.0,4,Automatic,Rear,02-Mar,Left wheel,Black,1,"(159000.0, 250000.0]"
2635,1960,781,FORD,Fusion,2012,Sedan,Yes,Hybrid,2.5,375862.0,4,Automatic,Front,04-May,Left wheel,Black,0,"(250000.0, 438886.75]"
2636,27946,631,HYUNDAI,Elantra,2014,Sedan,Yes,Diesel,1.6,438886.75,4,Automatic,Front,04-May,Left wheel,Black,4,"(250000.0, 438886.75]"
2637,2600,0,FIAT,Cinquecento,2000,Hatchback,No,Petrol,1.1,170000.0,4,Manual,Front,02-Mar,Left wheel,Black,2,"(159000.0, 250000.0]"
2638,13172,631,HONDA,FIT,2010,Sedan,No,Hybrid,1.8,438886.75,4,Variator,Front,04-May,Left wheel,Black,12,"(250000.0, 438886.75]"
2639,23138,707,HYUNDAI,Santa FE,2011,Jeep,Yes,Diesel,2.0,191836.0,4,Automatic,Front,04-May,Left wheel,Silver,4,"(159000.0, 250000.0]"
2641,42337,631,NISSAN,Patrol,2010,Jeep,No,Diesel,3.0,438886.75,6,Manual,4x4,04-May,Left wheel,Black,6,"(250000.0, 438886.75]"
2642,13485,0,TOYOTA,Aqua,2013,Sedan,No,Hybrid,1.5,121000.0,4,Automatic,Front,04-May,Right-hand drive,Silver,6,"(111111.0, 159000.0]"
2643,14113,761,TOYOTA,Prius,2010,Sedan,No,Hybrid,1.8,181022.0,4,Automatic,Front,04-May,Left wheel,Black,12,"(159000.0, 250000.0]"
2644,29793,0,HONDA,Pilot,2010,Jeep,Yes,Petrol,3.5,17000.0,6,Automatic,4x4,04-May,Left wheel,Black,10,"(-0.001, 60000.0]"
2645,31047,1820,TOYOTA,Tacoma,2019,Sedan,Yes,Petrol,3.5,17542.0,6,Automatic,Rear,04-May,Left wheel,Silver,12,"(-0.001, 60000.0]"
2646,1725,934,NISSAN,Altima,2015,Sedan,Yes,Petrol,2.5,163875.0,4,Automatic,Front,04-May,Left wheel,Black,12,"(159000.0, 250000.0]"
2647,220,631,CHEVROLET,Volt,2014,Hatchback,Yes,Hybrid,1.4,438886.75,4,Automatic,Front,04-May,Left wheel,Black,0,"(250000.0, 438886.75]"
2648,13500,0,BMW,5.30E+62,2004,Sedan,Yes,Petrol,3.0,210000.0,6,Tiptronic,Rear,04-May,Left wheel,Silver,8,"(159000.0, 250000.0]"
2649,470,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,146395.0,6,Automatic,Rear,04-May,Left wheel,Grey,12,"(111111.0, 159000.0]"
2650,627,1604,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.7,101424.0,8,Automatic,4x4,04-May,Left wheel,Grey,12,"(60000.0, 111111.0]"
2652,21395,642,HYUNDAI,Tucson,2012,Jeep,Yes,Diesel,2.0,169834.0,4,Automatic,Front,04-May,Left wheel,Grey,4,"(159000.0, 250000.0]"
2653,4234,0,BMW,325,1997,Sedan,No,Petrol,2.5,225142.0,6,Automatic,Rear,04-May,Left wheel,Black,2,"(159000.0, 250000.0]"
2655,3293,586,HONDA,Civic,2012,Sedan,Yes,Petrol,1.8,124509.0,4,Automatic,Front,04-May,Left wheel,White,12,"(111111.0, 159000.0]"
2656,10663,0,NISSAN,Fuga,2006,Sedan,Yes,CNG,3.5,180000.0,6,Tiptronic,4x4,04-May,Right-hand drive,Silver,10,"(159000.0, 250000.0]"
2657,26475,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,75876.0,4,Automatic,Front,04-May,Left wheel,Grey,4,"(60000.0, 111111.0]"
2658,10663,645,NISSAN,Versa,2011,Hatchback,Yes,Petrol,1.8,143000.0,4,Automatic,Front,04-May,Left wheel,Black,10,"(111111.0, 159000.0]"
2659,37320,1481,MERCEDES-BENZ,GLE 350,2017,Jeep,Yes,Petrol,3.0,51824.0,6,Automatic,4x4,04-May,Left wheel,White,12,"(-0.001, 60000.0]"
2661,3607,761,TOYOTA,Corolla,2010,Sedan,Yes,Petrol,1.8,290280.0,4,Automatic,Front,04-May,Left wheel,Silver,12,"(250000.0, 438886.75]"
2662,9408,631,TOYOTA,Ipsum,2002,Sedan,No,CNG,2.4,438886.75,4,Automatic,4x4,04-May,Right-hand drive,Black,6,"(250000.0, 438886.75]"
2663,10117,645,CHEVROLET,Cruze,2011,Sedan,Yes,Petrol,1.8,170000.0,4,Automatic,Front,04-May,Left wheel,Grey,4,"(159000.0, 250000.0]"
2664,28830,640,HYUNDAI,Tucson,2013,Jeep,Yes,Diesel,2.0,132020.0,4,Automatic,Front,04-May,Left wheel,Silver,4,"(111111.0, 159000.0]"
2665,24891,0,NISSAN,Versa,2011,Hatchback,No,Petrol,1.8,53330.0,4,Automatic,Front,04-May,Left wheel,Black,2,"(-0.001, 60000.0]"
2666,3000,0,VOLKSWAGEN,Jetta,1995,Sedan,No,CNG,1.8,438886.75,4,Manual,Front,04-May,Left wheel,White,1,"(250000.0, 438886.75]"
2667,50,0,TOYOTA,Prius,2013,Sedan,No,Hybrid,1.5,0.0,4,Automatic,Front,04-May,Left wheel,Silver,8,"(-0.001, 60000.0]"
2668,30891,697,HONDA,Civic,2015,Sedan,Yes,Petrol,1.8,100658.0,4,Automatic,Front,04-May,Left wheel,Silver,4,"(60000.0, 111111.0]"
2669,282,584,VOLKSWAGEN,Jetta,2014,Sedan,Yes,Petrol,1.8,35494.0,4,Automatic,Front,04-May,Left wheel,Black,12,"(-0.001, 60000.0]"
2670,24148,0,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.4,152000.0,6,Variator,Front,04-May,Left wheel,Grey,12,"(111111.0, 159000.0]"
2671,46207,1375,HYUNDAI,Genesis,2015,Sedan,Yes,Petrol,3.7,121758.0,4,Automatic,Front,04-May,Left wheel,White,4,"(111111.0, 159000.0]"
2672,5200,1236,HONDA,FIT,2011,Hatchback,No,Petrol,1.3,144000.0,4,Automatic,Front,04-May,Right-hand drive,White,4,"(111111.0, 159000.0]"
2673,43952,1249,HYUNDAI,H1,2017,Universal,Yes,Diesel,2.5,111643.0,4,Automatic,Front,04-May,Left wheel,Grey,4,"(111111.0, 159000.0]"
2674,2430,697,VOLKSWAGEN,Passat,2015,Sedan,Yes,Petrol,1.8,141875.0,4,Automatic,Front,04-May,Left wheel,Grey,12,"(111111.0, 159000.0]"
2675,55515,891,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2.0,64691.0,4,Automatic,Front,04-May,Left wheel,Silver,4,"(60000.0, 111111.0]"
2679,10506,761,FORD,Transit Connect,2010,Goods wagon,Yes,Diesel,1.8,85000.0,4,Manual,Front,04-May,Left wheel,Red,4,"(60000.0, 111111.0]"
2680,22433,777,HYUNDAI,H1,2014,Jeep,Yes,Diesel,2.5,74210.0,4,Automatic,Front,04-May,Left wheel,Silver,4,"(60000.0, 111111.0]"
2681,9095,0,MERCEDES-BENZ,E 240,1999,Sedan,Yes,Petrol,2.4,26200.0,6,Manual,Rear,04-May,Left wheel,Silver,6,"(-0.001, 60000.0]"
2682,11604,0,TOYOTA,Prius,2006,Sedan,No,Hybrid,1.5,331139.0,4,Automatic,Front,04-May,Left wheel,Grey,4,"(250000.0, 438886.75]"
2683,28241,730,SSANGYONG,Actyon,2016,Jeep,Yes,Diesel,1.6,181809.0,4,Automatic,Front,04-May,Left wheel,Silver,4,"(159000.0, 250000.0]"
2684,627,1405,BMW,X5,2009,Sedan,Yes,Petrol,3.0,171382.0,6,Automatic,4x4,04-May,Left wheel,Black,0,"(159000.0, 250000.0]"
2685,34419,891,CHEVROLET,Malibu,2016,Sedan,Yes,Petrol,2.0,106642.0,4,Automatic,Front,04-May,Left wheel,White,4,"(60000.0, 111111.0]"
2686,25089,986,FORD,Transit,2010,Microbus,No,Diesel,2.4,123000.0,4,Manual,Rear,04-May,Left wheel,White,2,"(111111.0, 159000.0]"
2687,282,640,FORD,Fusion,2013,Sedan,Yes,Hybrid,2.0,174619.0,4,Automatic,Front,04-May,Left wheel,Grey,0,"(159000.0, 250000.0]"
2688,10820,919,BMW,X5,2012,Jeep,Yes,Diesel,3.0,229966.0,6,Automatic,4x4,04-May,Left wheel,Black,0,"(159000.0, 250000.0]"
2690,18503,481,FORD,Fusion,2017,Sedan,Yes,Hybrid,2.0,75597.0,4,Automatic,Front,04-May,Left wheel,White,12,"(60000.0, 111111.0]"
2691,78403,0,TOYOTA,Land Cruiser Prado,2014,Jeep,Yes,Diesel,3.0,142000.0,6,Tiptronic,4x4,>5,Left wheel,Black,12,"(111111.0, 159000.0]"
2692,10036,0,MITSUBISHI,Outlander,2003,Universal,No,LPG,2.4,200000.0,4,Automatic,Front,04-May,Left wheel,White,0,"(159000.0, 250000.0]"
2693,470,1514,LEXUS,GX 470,2011,Jeep,Yes,Petrol,3.7,202048.0,8,Automatic,4x4,04-May,Left wheel,White,12,"(159000.0, 250000.0]"
2694,29793,1051,HONDA,Cr-v,2016,Jeep,No,Petrol,2.4,22400.0,4,Variator,4x4,04-May,Left wheel,Black,0,"(-0.001, 60000.0]"
2696,27924,880,HYUNDAI,Elantra,2018,Sedan,Yes,Petrol,1.6,53000.0,4,Automatic,Front,04-May,Left wheel,White,4,"(-0.001, 60000.0]"
2697,14113,915,BMW,X5,2014,Jeep,Yes,Diesel,3.0,110715.0,6,Automatic,4x4,04-May,Left wheel,White,0,"(60000.0, 111111.0]"
2702,7200,0,SUBARU,Forester,2000,Jeep,No,CNG,2.5,149045.0,4,Manual,4x4,04-May,Left wheel,Golden,4,"(111111.0, 159000.0]"
2703,16621,0,VOLKSWAGEN,CC 2.0 T,2011,Sedan,Yes,Petrol,2.0,138000.0,4,Manual,Front,04-May,Left wheel,White,6,"(111111.0, 159000.0]"
2704,6272,0,NISSAN,Teana,2005,Sedan,No,Petrol,2.3,172000.0,6,Automatic,Front,04-May,Left wheel,Black,6,"(159000.0, 250000.0]"
2705,17562,765,SUBARU,BRZ,2015,Coupe,Yes,Petrol,2.0,59731.0,4,Automatic,Rear,02-Mar,Left wheel,Grey,12,"(-0.001, 60000.0]"
2706,1411,640,SUZUKI,SX4,2013,Sedan,Yes,Petrol,2.0,193504.0,4,Automatic,Front,04-May,Left wheel,Red,0,"(159000.0, 250000.0]"
2707,18117,707,HYUNDAI,Tucson,2011,Jeep,Yes,Diesel,2.0,181149.0,4,Automatic,Front,04-May,Left wheel,Silver,4,"(159000.0, 250000.0]"
